# stroke
5335.11,12721.96
5415.00,12720.00
5415.00,12720.00
5517.31,12717.91
5607.60,12715.71
5686.99,12713.30
5756.59,12710.59
5817.53,12707.45
5870.92,12703.80
5917.87,12699.53
5959.50,12694.53
5996.93,12688.70
6031.28,12681.93
6063.66,12674.13
6095.20,12665.19
6127.00,12655.00
6127.00,12655.00
6164.61,12641.58
6202.07,12626.50
6239.87,12609.45
6278.52,12590.12
6318.48,12568.19
6360.27,12543.35
6404.37,12515.30
6451.27,12483.72
6501.46,12448.30
6555.44,12408.73
6613.69,12364.70
6676.72,12315.89
6745.00,12262.00
6745.00,12262.00
6780.63,12233.89
6820.89,12202.26
6864.82,12167.85
6911.46,12131.39
6959.88,12093.62
7009.10,12055.29
7058.17,12017.12
7106.15,11979.86
7152.08,11944.24
7195.00,11911.00
7195.00,11911.00
7293.39,11835.07
7377.43,11770.02
7448.44,11714.77
7507.74,11668.19
7556.66,11629.17
7596.50,11596.62
7628.59,11569.43
7654.26,11546.48
7674.81,11526.67
7691.57,11508.89
7705.86,11492.04
7719.00,11475.00
7719.00,11475.00
7747.57,11434.38
7775.26,11388.74
7802.00,11338.38
7827.74,11283.59
7852.43,11224.70
7876.00,11162.00
7876.00,11162.00
7905.75,11081.88
7925.00,11040.00
7925.00,11040.00
7942.50,10983.00
7969.00,10866.00
7969.00,10866.00
7983.17,10798.11
7997.67,10734.84
8012.74,10675.62
8028.61,10619.87
8045.50,10567.04
8063.64,10516.54
8083.26,10467.83
8104.60,10420.32
8127.88,10373.45
8153.33,10326.65
8181.18,10279.36
8211.66,10230.99
8245.00,10181.00
8245.00,10181.00
8284.22,10122.00
8318.66,10067.78
8348.75,10017.22
8374.93,9969.22
8397.62,9922.68
8417.25,9876.50
8434.26,9829.57
8449.07,9780.78
8462.12,9729.03
8473.84,9673.22
8484.66,9612.25
8495.00,9545.00
8495.00,9545.00
8504.38,9481.16
8513.53,9423.09
8522.75,9369.35
8532.34,9318.50
8542.62,9269.12
8553.90,9219.78
8566.46,9169.02
8580.63,9115.43
8596.71,9057.57
8615.00,8994.00
8615.00,8994.00
8639.30,8911.24
8659.92,8839.28
8677.16,8776.33
8691.33,8720.59
8702.76,8670.29
8711.75,8623.62
8718.61,8578.82
8723.67,8534.07
8727.22,8487.61
8729.58,8437.63
8731.07,8382.36
8732.00,8320.00
8732.00,8320.00
8733.00,8222.50
8734.00,8125.00
8734.00,8125.00
8718.33,8048.00
8702.67,7971.00
8687.00,7894.00
8687.00,7894.00
8670.94,7813.22
8656.87,7739.17
8644.76,7671.18
8634.59,7608.59
8626.33,7550.73
8619.96,7496.91
8615.44,7446.48
8612.75,7398.75
8611.87,7353.06
8612.76,7308.75
8615.41,7265.13
8619.78,7221.53
8625.85,7177.29
8633.60,7131.74
8642.99,7084.20
8654.00,7034.00
8654.00,7034.00
8667.00,6977.55
8680.16,6922.80
8693.55,6869.55
8707.25,6817.56
8721.32,6766.63
8735.84,6716.54
8750.88,6667.07
8766.50,6618.00
8782.78,6569.12
8799.78,6520.21
8817.58,6471.06
8836.25,6421.44
8855.86,6371.14
8876.47,6319.95
8898.16,6267.64
8921.00,6214.00
8921.00,6214.00
8963.13,6112.22
8994.74,6028.83
9015.90,5963.73
9026.63,5916.82
9027.00,5888.00
9027.00,5888.00
9026.00,5873.38
9031.00,5864.00
9031.00,5864.00
9035.56,5833.04
9038.78,5756.96
9040.00,5652.00
9040.00,5652.00
9039.29,5571.91
9037.11,5499.38
9033.41,5433.96
9028.12,5375.25
9021.20,5322.82
9012.58,5276.25
9002.20,5235.12
8990.00,5199.00
8990.00,5199.00
8971.38,5146.25
8979.00,5140.00
8979.00,5140.00
8997.30,5174.89
9021.37,5256.44
9041.00,5350.00
9041.00,5350.00
9045.98,5395.33
9050.12,5463.62
9052.95,5545.61
9054.00,5632.00
9054.00,5632.00
9055.04,5737.04
9056.30,5811.63
9058.00,5840.00
9058.00,5840.00
9104.88,5789.88
9160.00,5712.00
9160.00,5712.00
9172.85,5685.29
9181.93,5657.76
9187.00,5626.26
9187.85,5587.68
9184.26,5538.88
9176.00,5476.74
9162.85,5398.13
9144.59,5299.93
9121.00,5179.00
9121.00,5179.00
9104.79,5096.15
9089.87,5017.30
9076.68,4944.95
9065.66,4881.62
9057.25,4829.85
9051.89,4792.13
9050.00,4771.00
9050.00,4771.00
9054.62,4723.88
9066.00,4682.00
9066.00,4682.00
9073.88,4659.12
9072.00,4655.00
9072.00,4655.00
9066.33,4662.79
9052.78,4681.90
9032.05,4711.35
9004.85,4750.17
8971.88,4797.38
8933.83,4851.99
8891.42,4913.04
8845.34,4979.54
8796.30,5050.52
8745.00,5125.00
8745.00,5125.00
8697.74,5193.30
8651.78,5259.64
8607.68,5323.24
8566.00,5383.27
8527.31,5438.93
8492.15,5489.42
8461.09,5533.93
8434.68,5571.65
8413.49,5601.77
8398.08,5623.49
8389.00,5636.00
8389.00,5636.00
8367.58,5661.81
8344.62,5683.86
8318.16,5702.77
8286.23,5719.15
8246.88,5733.62
8198.13,5746.81
8138.03,5759.32
8064.62,5771.78
7975.93,5784.80
7870.00,5799.00
7870.00,5799.00
7820.93,5805.69
7774.26,5813.49
7726.50,5823.24
7674.17,5835.82
7613.80,5852.06
7541.91,5872.84
7455.00,5899.00
7455.00,5899.00
7365.51,5926.30
7283.34,5951.96
7208.23,5976.06
7139.95,5998.72
7078.25,6020.02
7022.89,6040.05
6973.61,6058.92
6930.17,6076.72
6892.33,6093.54
6859.83,6109.49
6832.45,6124.65
6809.92,6139.12
6792.00,6153.00
6792.00,6153.00
6758.75,6173.75
6727.00,6178.00
6727.00,6178.00
6686.70,6157.78
6665.96,6095.56
6659.00,5974.00
6659.00,5974.00
6662.38,5853.00
6689.00,5783.00
6689.00,5783.00
6708.50,5738.75
6713.00,5717.00
6713.00,5717.00
6715.25,5704.88
6728.00,5683.00
6728.00,5683.00
6747.37,5646.52
6780.30,5577.15
6819.00,5490.00
6819.00,5490.00
6856.67,5404.04
6885.67,5337.63
6900.00,5305.00
6900.00,5305.00
6908.50,5306.62
6881.00,5408.00
6881.00,5408.00
6856.88,5473.80
6829.75,5536.88
6800.00,5596.02
6768.00,5650.00
6768.00,5650.00
6755.75,5673.50
6799.00,5637.00
6799.00,5637.00
6823.07,5616.77
6849.83,5596.54
6879.69,5576.14
6913.04,5555.35
6950.27,5533.97
6991.77,5511.81
7037.94,5488.67
7089.17,5464.34
7145.86,5438.64
7208.39,5411.35
7277.16,5382.28
7352.57,5351.23
7435.00,5318.00
7435.00,5318.00
7519.79,5283.56
7591.70,5253.08
7652.67,5225.52
7704.62,5199.88
7749.50,5175.12
7789.23,5150.23
7825.76,5124.20
7861.00,5096.00
7861.00,5096.00
7903.86,5056.80
7948.22,5009.70
7992.25,4957.00
8034.11,4900.96
8071.97,4843.87
8104.00,4788.00
8104.00,4788.00
8123.50,4751.50
8143.00,4715.00
8143.00,4715.00
8098.50,4758.00
8054.00,4801.00
8054.00,4801.00
8007.85,4844.22
7961.77,4884.46
7915.59,4921.81
7869.15,4956.37
7822.26,4988.23
7774.75,5017.50
7726.45,5044.27
7677.19,5068.63
7626.78,5090.69
7575.06,5110.54
7521.86,5128.28
7467.00,5144.00
7467.00,5144.00
7426.12,5154.14
7368.20,5167.01
7298.52,5181.51
7222.36,5196.54
7145.00,5211.00
7145.00,5211.00
7061.95,5226.47
6987.58,5241.58
6920.83,5256.62
6860.62,5271.88
6805.91,5287.65
6755.61,5304.23
6708.66,5321.92
6664.00,5341.00
6664.00,5341.00
6612.12,5367.88
6606.00,5388.00
6606.00,5388.00
6616.75,5420.62
6632.00,5475.00
6632.00,5475.00
6643.93,5530.93
6648.74,5599.07
6648.00,5707.00
6648.00,5707.00
6640.38,5852.25
6626.00,5879.00
6626.00,5879.00
6626.38,5852.75
6632.00,5795.00
6632.00,5795.00
6637.20,5722.91
6637.36,5646.94
6632.72,5572.30
6623.52,5504.25
6610.00,5448.00
6610.00,5448.00
6594.00,5399.75
6584.00,5380.00
6584.00,5380.00
6561.95,5389.29
6513.17,5413.86
6446.84,5448.71
6372.12,5488.88
6298.21,5529.37
6234.27,5565.20
6189.47,5591.41
6173.00,5603.00
6173.00,5603.00
6199.25,5624.12
6260.00,5664.00
6260.00,5664.00
6325.38,5702.38
6351.00,5707.00
6351.00,5707.00
6359.00,5674.88
6370.00,5615.00
6370.00,5615.00
6381.62,5555.88
6391.00,5526.00
6391.00,5526.00
6398.88,5525.62
6385.00,5610.00
6385.00,5610.00
6374.50,5676.00
6370.00,5715.00
6370.00,5715.00
6389.62,5745.12
6446.00,5794.00
6446.00,5794.00
6511.62,5852.00
6563.00,5907.00
6563.00,5907.00
6596.00,5944.38
6617.00,5960.00
6617.00,5960.00
6628.75,5972.62
6615.00,6061.00
6615.00,6061.00
6606.41,6104.33
6595.75,6147.97
6582.78,6192.47
6567.28,6238.39
6549.00,6286.27
6527.72,6336.68
6503.19,6390.17
6475.20,6447.29
6443.49,6508.60
6407.83,6574.65
6368.00,6646.00
6368.00,6646.00
6320.44,6730.80
6277.85,6809.07
6241.88,6877.62
6214.15,6933.26
6196.31,6972.78
6190.00,6993.00
6190.00,6993.00
6188.06,7004.06
6182.40,7022.63
6173.29,7048.15
6160.98,7080.03
6145.74,7117.69
6127.82,7160.57
6107.48,7208.09
6084.98,7259.66
6060.58,7314.72
6034.54,7372.68
6007.12,7432.98
5978.57,7495.02
5949.15,7558.24
5919.13,7622.07
5888.76,7685.91
5858.31,7749.20
5828.02,7811.37
5798.17,7871.82
5769.00,7930.00
5769.00,7930.00
5730.79,8006.62
5695.96,8078.63
5665.75,8143.25
5641.37,8197.70
5624.05,8239.21
5615.00,8265.00
5615.00,8265.00
5611.42,8281.92
5608.46,8303.32
5606.08,8331.01
5604.23,8366.84
5602.88,8412.62
5601.97,8470.20
5601.47,8541.40
5601.34,8628.04
5601.53,8731.97
5602.00,8855.00
5602.00,8855.00
5602.41,8955.27
5602.45,9048.58
5602.12,9135.05
5601.41,9214.80
5600.33,9287.96
5598.88,9354.66
5597.05,9415.03
5594.85,9469.18
5592.28,9517.26
5589.33,9559.37
5586.01,9595.65
5582.32,9626.23
5578.25,9651.23
5573.81,9670.78
5569.00,9685.00
5569.00,9685.00
5562.88,9688.00
5565.00,9655.00
5565.00,9655.00
5568.99,9613.01
5572.57,9571.46
5575.75,9529.78
5578.56,9487.38
5581.00,9443.70
5583.10,9398.17
5584.86,9350.20
5586.31,9299.23
5587.46,9244.67
5588.33,9185.96
5588.94,9122.53
5589.29,9053.78
5589.41,8979.17
5589.30,8898.10
5589.00,8810.00
5589.00,8810.00
5588.21,8672.05
5587.71,8560.78
5587.62,8472.87
5588.06,8405.01
5589.12,8353.88
5590.94,8316.15
5593.63,8288.52
5597.29,8267.66
5602.04,8250.26
5608.00,8233.00
5608.00,8233.00
5618.90,8206.47
5638.56,8163.11
5665.38,8106.25
5697.78,8039.22
5734.18,7965.36
5773.00,7888.00
5773.00,7888.00
5803.05,7828.71
5833.39,7768.20
5863.19,7708.19
5891.62,7650.38
5917.85,7596.45
5941.05,7548.11
5960.37,7507.06
5975.00,7475.00
5975.00,7475.00
6004.86,7407.49
6035.10,7337.95
6064.67,7268.89
6092.53,7202.79
6117.65,7142.14
6139.00,7089.44
6155.53,7047.19
6166.21,7017.88
6170.00,7004.00
6170.00,7004.00
6175.11,6986.61
6189.58,6953.26
6212.11,6906.50
6241.42,6848.85
6276.20,6782.86
6315.15,6711.07
6357.00,6636.00
6357.00,6636.00
6396.18,6566.44
6431.46,6501.49
6463.02,6440.75
6491.03,6383.83
6515.65,6330.34
6537.07,6279.87
6555.45,6232.02
6570.96,6186.41
6583.77,6142.64
6594.06,6100.30
6602.00,6059.00
6602.00,6059.00
6607.50,6025.00
6613.00,5991.00
6613.00,5991.00
6587.50,5959.50
6562.00,5928.00
6562.00,5928.00
6518.17,5876.72
6469.38,5829.75
6411.39,5783.16
6340.00,5733.00
6340.00,5733.00
6302.07,5707.92
6254.81,5677.53
6200.84,5643.43
6142.78,5607.22
6083.25,5570.50
6024.86,5534.86
5970.22,5501.89
5921.95,5473.19
5882.67,5450.36
5855.00,5435.00
5855.00,5435.00
5807.70,5409.00
5741.30,5372.33
5670.00,5333.00
5670.00,5333.00
5626.23,5308.65
5580.34,5283.72
5532.66,5258.36
5483.52,5232.73
5433.26,5207.00
5382.21,5181.32
5330.70,5155.85
5279.06,5130.76
5227.63,5106.20
5176.74,5082.33
5126.72,5059.32
5077.90,5037.32
5030.62,5016.49
4985.21,4997.00
4942.00,4979.00
4942.00,4979.00
4855.38,4947.88
4801.00,4955.00
4801.00,4955.00
4768.29,4966.02
4728.20,4981.40
4681.79,5000.60
4630.12,5023.08
4574.27,5048.32
4515.30,5075.78
4454.26,5104.92
4392.22,5135.21
4330.25,5166.12
4269.41,5197.12
4210.76,5227.66
4155.37,5257.22
4104.30,5285.26
4058.62,5311.25
4019.38,5334.65
3987.66,5354.93
3964.51,5371.56
3951.00,5384.00
3951.00,5384.00
3937.75,5395.38
3926.00,5400.00
3926.00,5400.00
3897.66,5414.61
3841.75,5450.88
3774.97,5497.45
3714.00,5543.00
3714.00,5543.00
3667.12,5578.25
3612.00,5618.00
3612.00,5618.00
3569.11,5651.83
3518.52,5696.30
3464.88,5746.88
3412.81,5799.04
3366.98,5848.25
3332.00,5890.00
3332.00,5890.00
3298.44,5931.93
3250.89,5989.41
3200.00,6050.00
3200.00,6050.00
3154.23,6104.65
3111.31,6158.77
3071.40,6212.21
3034.66,6264.81
3001.24,6316.41
2971.30,6366.86
2945.00,6416.00
2945.00,6416.00
2912.50,6472.88
2895.00,6490.00
2895.00,6490.00
2872.41,6489.36
2827.63,6511.19
2769.62,6549.12
2707.37,6596.81
2649.84,6647.89
2606.00,6696.00
2606.00,6696.00
2575.00,6747.62
2571.00,6824.00
2571.00,6824.00
2573.88,6898.38
2579.00,6963.00
2579.00,6963.00
2582.00,6992.00
2585.00,7021.00
2585.00,7021.00
2632.50,6954.50
2680.00,6888.00
2680.00,6888.00
2749.62,6790.50
2784.00,6741.00
2784.00,6741.00
2742.38,6763.25
2643.00,6844.00
2643.00,6844.00
2605.62,6874.62
2590.00,6882.00
2590.00,6882.00
2617.63,6848.78
2683.04,6792.22
2760.00,6735.00
2760.00,6735.00
2802.70,6701.15
2856.96,6650.85
2911.00,6595.00
2911.00,6595.00
2976.25,6525.62
3004.00,6499.00
3004.00,6499.00
3011.50,6498.38
3028.00,6491.00
3028.00,6491.00
3048.88,6488.25
3015.00,6520.00
3015.00,6520.00
2992.27,6540.15
2967.11,6569.80
2940.14,6607.80
2911.98,6652.96
2883.25,6704.12
2854.58,6760.12
2826.60,6819.77
2799.93,6881.92
2775.19,6945.39
2753.00,7009.00
2753.00,7009.00
2723.12,7104.12
2712.00,7146.00
2712.00,7146.00
2743.50,7103.62
2814.00,6999.00
2814.00,6999.00
2887.25,6893.75
2923.00,6850.00
2923.00,6850.00
2923.00,6859.75
2911.00,6883.00
2911.00,6883.00
2889.12,6926.75
2865.00,6984.00
2865.00,6984.00
2845.35,7043.78
2820.38,7128.43
2796.02,7216.49
2778.25,7286.50
2773.00,7317.00
2773.00,7317.00
2792.25,7295.38
2834.00,7240.00
2834.00,7240.00
2877.62,7183.50
2901.00,7160.00
2901.00,7160.00
2909.12,7168.75
2891.00,7194.00
2891.00,7194.00
2873.52,7218.41
2848.67,7261.28
2819.21,7316.98
2787.93,7379.85
2757.62,7444.25
2731.05,7504.51
2711.00,7555.00
2711.00,7555.00
2689.02,7621.46
2669.59,7692.09
2654.05,7760.99
2643.74,7822.26
2640.00,7870.00
2640.00,7870.00
2645.50,7895.75
2681.00,7815.00
2681.00,7815.00
2700.91,7766.21
2727.94,7701.59
2759.19,7627.93
2791.75,7552.00
2822.72,7480.57
2849.19,7420.41
2868.25,7378.29
2877.00,7361.00
2877.00,7361.00
2881.50,7378.12
2850.00,7486.00
2850.00,7486.00
2832.22,7545.28
2812.00,7616.75
2791.78,7691.59
2774.00,7761.00
2774.00,7761.00
2737.12,7904.38
2725.00,7918.00
2725.00,7918.00
2732.62,7869.25
2759.00,7759.00
2759.00,7759.00
2797.04,7611.78
2807.96,7563.89
2802.00,7570.00
2802.00,7570.00
2789.17,7595.64
2766.94,7645.85
2739.16,7711.38
2709.64,7782.99
2682.22,7851.46
2660.73,7907.54
2649.00,7942.00
2649.00,7942.00
2637.88,7975.62
2629.00,7995.00
2629.00,7995.00
2619.46,8016.99
2603.48,8062.64
2583.32,8124.65
2561.23,8195.70
2539.48,8268.48
2520.32,8335.69
2506.00,8390.00
2506.00,8390.00
2492.18,8451.64
2478.75,8519.28
2466.33,8589.80
2455.54,8660.08
2447.00,8727.00
2447.00,8727.00
2444.50,8748.00
2442.00,8769.00
2442.00,8769.00
2479.50,8781.50
2517.00,8794.00
2517.00,8794.00
2554.50,8806.50
2592.00,8819.00
2592.00,8819.00
2589.50,8806.00
2587.00,8793.00
2587.00,8793.00
2586.66,8776.84
2588.51,8747.01
2592.33,8705.37
2597.90,8653.78
2605.00,8594.12
2613.42,8528.26
2622.95,8458.04
2633.37,8385.35
2644.46,8312.05
2656.00,8240.00
2656.00,8240.00
2668.30,8155.93
2677.70,8084.07
2682.00,8040.00
2682.00,8040.00
2692.88,7991.12
2742.00,7925.00
2742.00,7925.00
2775.44,7884.24
2807.46,7842.10
2838.48,7797.92
2868.93,7751.08
2899.22,7700.90
2929.77,7646.76
2961.00,7588.00
2961.00,7588.00
2992.66,7530.68
3025.37,7479.70
3059.74,7434.48
3096.39,7394.47
3135.91,7359.12
3178.93,7327.85
3226.04,7300.12
3277.86,7275.35
3335.00,7253.00
3335.00,7253.00
3397.63,7233.78
3464.04,7226.56
3580.00,7226.00
3580.00,7226.00
3672.02,7226.86
3733.38,7230.62
3781.80,7239.08
3835.00,7254.00
3835.00,7254.00
3912.88,7280.75
3975.00,7306.00
3975.00,7306.00
4036.62,7343.25
4057.00,7367.00
4057.00,7367.00
4031.25,7360.38
3974.00,7341.00
3974.00,7341.00
3912.62,7320.29
3854.26,7303.96
3797.12,7291.75
3739.41,7283.37
3679.30,7278.55
3615.00,7277.00
3615.00,7277.00
3555.98,7278.97
3498.96,7284.50
3443.97,7293.57
3391.06,7306.15
3340.26,7322.22
3291.62,7341.74
3245.19,7364.70
3200.99,7391.05
3159.08,7420.79
3119.50,7453.87
3082.28,7490.28
3047.47,7529.98
3015.11,7572.95
2985.24,7619.17
2957.91,7668.60
2933.15,7721.22
2911.00,7777.00
2911.00,7777.00
2882.33,7872.15
2874.33,7943.52
2887.00,7988.00
2887.00,7988.00
2896.00,7999.00
2905.00,8010.00
2905.00,8010.00
2934.50,7965.00
2964.00,7920.00
2964.00,7920.00
3010.25,7856.62
3037.00,7830.00
3037.00,7830.00
3047.88,7838.38
3019.00,7891.00
3019.00,7891.00
2989.50,7943.88
2960.00,7999.00
2960.00,7999.00
2946.00,8027.50
2932.00,8056.00
2932.00,8056.00
2956.50,8085.50
2981.00,8115.00
2981.00,8115.00
3018.25,8158.12
3039.00,8178.00
3039.00,8178.00
3049.62,8172.12
3064.00,8155.00
3064.00,8155.00
3086.12,8134.12
3076.00,8168.00
3076.00,8168.00
3066.38,8196.38
3083.00,8218.00
3083.00,8218.00
3146.50,8258.12
3222.00,8290.00
3222.00,8290.00
3239.38,8289.25
3205.00,8239.00
3205.00,8239.00
3168.34,8184.28
3138.20,8128.86
3114.59,8072.91
3097.56,8016.65
3087.12,7960.25
3083.32,7903.91
3086.18,7847.83
3095.72,7792.18
3111.99,7737.18
3135.00,7683.00
3135.00,7683.00
3162.88,7634.60
3196.63,7590.69
3236.02,7551.44
3280.80,7517.05
3330.71,7487.72
3385.53,7463.64
3445.00,7445.00
3445.00,7445.00
3513.84,7434.31
3595.25,7430.75
3674.78,7434.31
3738.00,7445.00
3738.00,7445.00
3796.02,7470.63
3850.83,7509.90
3899.93,7560.34
3940.82,7619.53
3971.00,7685.00
3971.00,7685.00
3986.19,7743.46
3995.58,7810.47
3998.86,7878.25
3995.77,7939.02
3986.00,7985.00
3986.00,7985.00
3970.62,8016.88
3959.00,8030.00
3959.00,8030.00
3956.75,8021.38
3965.00,8000.00
3965.00,8000.00
3980.90,7954.24
3987.85,7897.56
3986.25,7833.88
3976.48,7767.11
3958.94,7701.18
3934.00,7640.00
3934.00,7640.00
3903.14,7588.12
3866.66,7543.88
3824.74,7507.33
3777.53,7478.57
3725.21,7457.65
3667.93,7444.67
3605.85,7439.68
3539.16,7442.77
3468.00,7454.00
3468.00,7454.00
3408.04,7470.29
3352.68,7492.26
3302.15,7519.61
3256.68,7552.08
3216.52,7589.38
3181.89,7631.23
3153.04,7677.35
3130.18,7727.47
3113.57,7781.31
3103.43,7838.58
3100.00,7899.00
3100.00,7899.00
3104.62,7969.88
3116.00,8031.00
3116.00,8031.00
3138.95,8093.14
3170.62,8157.62
3206.98,8217.05
3244.00,8264.00
3244.00,8264.00
3264.50,8286.00
3285.00,8308.00
3285.00,8308.00
3333.50,8311.50
3382.00,8315.00
3382.00,8315.00
3442.97,8317.83
3503.40,8317.32
3563.17,8313.51
3622.16,8306.44
3680.25,8296.12
3737.32,8282.60
3793.25,8265.90
3847.92,8246.04
3901.21,8223.07
3953.00,8197.00
3953.00,8197.00
4008.11,8164.38
4058.62,8128.79
4106.86,8088.21
4155.21,8040.62
4206.00,7984.00
4206.00,7984.00
4262.62,7921.38
4278.00,7924.00
4278.00,7924.00
4277.00,7948.00
4270.00,7975.00
4270.00,7975.00
4268.04,7985.21
4266.16,8004.81
4264.36,8033.04
4262.66,8069.12
4261.06,8112.29
4259.56,8161.78
4258.18,8216.82
4256.93,8276.63
4255.80,8340.45
4254.80,8407.51
4253.95,8477.03
4253.25,8548.25
4252.70,8620.40
4252.32,8692.70
4252.11,8764.39
4252.07,8834.70
4252.22,8902.86
4252.56,8968.09
4253.10,9029.63
4253.84,9086.71
4254.80,9138.56
4255.97,9184.40
4257.37,9223.47
4259.00,9255.00
4259.00,9255.00
4262.57,9303.97
4268.11,9363.21
4275.19,9429.62
4283.39,9500.14
4292.29,9571.68
4301.48,9641.17
4310.53,9705.52
4319.03,9761.66
4326.55,9806.50
4332.68,9836.98
4337.00,9850.00
4337.00,9850.00
4338.25,9838.66
4338.96,9803.93
4339.12,9749.25
4338.70,9678.07
4337.67,9593.84
4336.00,9500.00
4336.00,9500.00
4334.51,9417.94
4333.59,9341.59
4333.28,9270.56
4333.61,9204.44
4334.61,9142.82
4336.32,9085.29
4338.76,9031.46
4341.97,8980.92
4345.99,8933.25
4350.84,8888.06
4356.56,8844.95
4363.19,8803.49
